"REF_DATE","GEO","DGUID","Target population","Sex","Antigen or vaccine","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Tetanus","Percentage vaccinated","Percent","239","units","0","v1546046798","7.5.1.3.1","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Tetanus","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046799","7.5.1.3.2","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Tetanus","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046800","7.5.1.3.3","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Polio","Percentage vaccinated","Percent","239","units","0","v1546046801","7.5.1.4.1","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Polio","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046802","7.5.1.4.2","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Polio","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046803","7.5.1.4.3","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Percentage vaccinated","Percent","239","units","0","v1546046804","7.5.1.5.1","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046805","7.5.1.5.2","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046806","7.5.1.5.3","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Measles","Percentage vaccinated","Percent","239","units","0","v1546046807","7.5.1.6.1","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Measles","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046808","7.5.1.6.2","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Measles","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046809","7.5.1.6.3","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Mumps","Percentage vaccinated","Percent","239","units","0","v1546046810","7.5.1.7.1","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Mumps","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046811","7.5.1.7.2","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Mumps","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046812","7.5.1.7.3","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Rubella","Percentage vaccinated","Percent","239","units","0","v1546046813","7.5.1.8.1","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Rubella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046814","7.5.1.8.2","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Rubella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046815","7.5.1.8.3","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546046816","7.5.1.9.1","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046817","7.5.1.9.2","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046818","7.5.1.9.3","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Meningococcal type C","Percentage vaccinated","Percent","239","units","0","v1546046819","7.5.1.11.1","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Meningococcal type C","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046820","7.5.1.11.2","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Meningococcal type C","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046821","7.5.1.11.3","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Human Papillomavirus (HPV)","Percentage vaccinated","Percent","239","units","0","v1546046822","7.5.1.14.1","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Human Papillomavirus (HPV)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046823","7.5.1.14.2","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Human Papillomavirus (HPV)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046824","7.5.1.14.3","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Diphtheria, Tetanus, acellular Pertussis (Tdap) booster","Percentage vaccinated","Percent","239","units","0","v1546046825","7.5.1.15.1","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Diphtheria, Tetanus, acellular Pertussis (Tdap) booster","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046826","7.5.1.15.2","","..","","","1"
"2019","Quebec","2021A000224","Recommended vaccines for 17-year-old children","Total - Gender","Diphtheria, Tetanus, acellular Pertussis (Tdap) booster","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046827","7.5.1.15.3","","..","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines during pregnancy","Total - Gender","Tetanus toxoid, reduced diphtheria toxoid and reduced acellular pertussis (Tdap)","Percentage vaccinated","Percent","239","units","0","v1546046828","8.1.1.16.1","57.0","","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines during pregnancy","Total - Gender","Tetanus toxoid, reduced diphtheria toxoid and reduced acellular pertussis (Tdap)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046829","8.1.1.16.2","51.5","","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines during pregnancy","Total - Gender","Tetanus toxoid, reduced diphtheria toxoid and reduced acellular pertussis (Tdap)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046830","8.1.1.16.3","62.4","","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines during pregnancy","Total - Gender","Influenza (flu)","Percentage vaccinated","Percent","239","units","0","v1546046831","8.1.1.17.1","48.8","","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines during pregnancy","Total - Gender","Influenza (flu)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046832","8.1.1.17.2","41.2","","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines during pregnancy","Total - Gender","Influenza (flu)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046833","8.1.1.17.3","56.4","","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines for 2-year-old children","Total - Gender","Diphtheria","Percentage vaccinated","Percent","239","units","0","v1546046834","8.2.1.1.1","","..","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines for 2-year-old children","Total - Gender","Diphtheria","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046835","8.2.1.1.2","","..","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines for 2-year-old children","Total - Gender","Diphtheria","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046836","8.2.1.1.3","","..","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines for 2-year-old children","Total - Gender","Pertussis (whooping cough)","Percentage vaccinated","Percent","239","units","0","v1546046837","8.2.1.2.1","","..","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines for 2-year-old children","Total - Gender","Pertussis (whooping cough)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046838","8.2.1.2.2","","..","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines for 2-year-old children","Total - Gender","Pertussis (whooping cough)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046839","8.2.1.2.3","","..","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines for 2-year-old children","Total - Gender","Tetanus","Percentage vaccinated","Percent","239","units","0","v1546046840","8.2.1.3.1","","..","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines for 2-year-old children","Total - Gender","Tetanus","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046841","8.2.1.3.2","","..","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines for 2-year-old children","Total - Gender","Tetanus","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046842","8.2.1.3.3","","..","","","1"
"2019","Manitoba","2021A000246","Recommended vaccines for 2-year-old children","Total - Gender","Polio","Percentage vaccinated","Percent","239","units","0","v1546046843","8.2.1.4.1","","..","","","1"
