Geography,Year,Immunization Type,Birth Cohort,Immunization Percent,Standard Error,Standard Score,Alberta Percent
Z3.3.A.02,2014,MMR Dose 1 by Age 17,1997,98.47,1.0,2.24,96.23
Z3.3.A.02,2015,MMR Dose 1 by Age 17,1998,98.64000000000001,0.8600000000000001,2.4800000000000004,96.51
Z3.3.A.02,2016,MMR Dose 1 by Age 17,1999,98.54,0.8600000000000001,2.12,96.71000000000001
Z3.3.A.02,2017,MMR Dose 1 by Age 17,2000,98.27,0.96,1.3900000000000001,96.94000000000001
Z3.3.A.02,2018,MMR Dose 1 by Age 17,2001,99.25,0.59,3.7800000000000002,97.03
Z3.3.A.02,2019,MMR Dose 1 by Age 17,2002,99.38000000000001,0.54,3.99,97.22
Z3.3.A.02,2020,MMR Dose 1 by Age 17,2003,98.42,0.89,0.76,97.75
Z3.3.A.02,2021,MMR Dose 1 by Age 17,2004,98.39000000000001,0.9500000000000001,0.58,97.84000000000002
Z3.3.A.02,2022,MMR Dose 1 by Age 17,2005,99.45,0.43000000000000005,3.73,97.83000000000001
Z3.3.A.02,2023,MMR Dose 1 by Age 17,2006,97.26,1.34,0.0,97.27
Z3.3.A.02,2014,MMR Dose 1 by Age 2,2012,91.33000000000001,2.3400000000000003,1.4000000000000001,88.05
Z3.3.A.02,2015,MMR Dose 1 by Age 2,2013,94.13000000000001,1.9800000000000002,3.55,87.11000000000001
Z3.3.A.02,2016,MMR Dose 1 by Age 2,2014,87.71000000000001,2.81,0.15000000000000002,87.29
Z3.3.A.02,2017,MMR Dose 1 by Age 2,2015,87.91000000000001,2.74,0.31000000000000005,87.05
Z3.3.A.02,2018,MMR Dose 1 by Age 2,2016,87.94000000000001,3.05,0.4,86.73
Z3.3.A.02,2019,MMR Dose 1 by Age 2,2017,90.47,2.99,1.1800000000000002,86.96000000000001
Z3.3.A.02,2020,MMR Dose 1 by Age 2,2018,93.72,2.41,2.9400000000000004,86.65
Z3.3.A.02,2021,MMR Dose 1 by Age 2,2019,83.25,3.51,0.01,83.2
Z3.3.A.02,2022,MMR Dose 1 by Age 2,2020,80.66000000000001,4.26,-0.33000000000000007,82.07
Z3.3.A.02,2023,MMR Dose 1 by Age 2,2021,83.61000000000001,3.54,0.55,81.67
Z3.3.A.02,2014,MMR Dose 2 by Age 13,2001,98.9,0.68,10.42,91.76
Z3.3.A.02,2015,MMR Dose 2 by Age 13,2002,97.24000000000001,1.2600000000000002,4.41,91.68
Z3.3.A.02,2016,MMR Dose 2 by Age 13,2003,93.57,1.9100000000000001,1.2600000000000002,91.18
Z3.3.A.02,2017,MMR Dose 2 by Age 13,2004,96.92,1.3,4.22,91.45
Z3.3.A.02,2018,MMR Dose 2 by Age 13,2005,96.0,1.4900000000000002,3.13,91.34000000000002
Z3.3.A.02,2019,MMR Dose 2 by Age 13,2006,94.37,1.86,1.56,91.46000000000001
Z3.3.A.02,2020,MMR Dose 2 by Age 13,2007,95.09,1.6800000000000002,2.4400000000000004,91.01
Z3.3.A.02,2021,MMR Dose 2 by Age 13,2008,94.59,1.6700000000000002,2.8600000000000003,89.81000000000002
Z3.3.A.02,2022,MMR Dose 2 by Age 13,2009,95.59,1.57,3.67,89.83000000000001
Z3.3.A.02,2023,MMR Dose 2 by Age 13,2010,92.64000000000001,2.11,1.4400000000000002,89.61000000000001
Z3.3.A.02,2014,MMR Dose 2 by Age 17,1997,97.74000000000001,1.1400000000000001,4.69,92.41000000000001
Z3.3.A.02,2015,MMR Dose 2 by Age 17,1998,95.95,1.7500000000000002,1.83,92.75
Z3.3.A.02,2016,MMR Dose 2 by Age 17,1999,95.29,1.6800000000000002,1.2400000000000002,93.22
Z3.3.A.02,2017,MMR Dose 2 by Age 17,2000,95.57,1.59,1.3,93.49000000000001
Z3.3.A.02,2018,MMR Dose 2 by Age 17,2001,99.26,0.48000000000000004,12.13,93.37
Z3.3.A.02,2019,MMR Dose 2 by Age 17,2002,97.79,1.07,3.9600000000000004,93.56
Z3.3.A.02,2020,MMR Dose 2 by Age 17,2003,95.17,1.59,0.53,94.32000000000001
Z3.3.A.02,2021,MMR Dose 2 by Age 17,2004,97.96000000000001,0.96,3.77,94.35000000000001
Z3.3.A.02,2022,MMR Dose 2 by Age 17,2005,97.45,1.11,3.47,93.60000000000001
Z3.3.A.02,2023,MMR Dose 2 by Age 17,2006,94.96000000000001,1.7600000000000002,1.33,92.62
Z3.3.A.02,2023,MMR Dose 2 by Age 2,2021,73.64000000000001,4.3,1.01,69.32
Z3.3.A.02,2014,MMR Dose 2 by Age 7,2007,91.75,2.3000000000000003,4.86,80.57
Z3.3.A.02,2015,MMR Dose 2 by Age 7,2008,90.37,2.33,3.9000000000000004,81.30000000000001
Z3.3.A.02,2016,MMR Dose 2 by Age 7,2009,89.87,2.54,3.06,82.10000000000001
Z3.3.A.02,2017,MMR Dose 2 by Age 7,2010,89.21000000000001,2.59,2.93,81.63000000000001
Z3.3.A.02,2018,MMR Dose 2 by Age 7,2011,88.4,2.7,2.71,81.08
Z3.3.A.02,2019,MMR Dose 2 by Age 7,2012,90.88000000000001,2.3600000000000003,3.8800000000000003,81.72
Z3.3.A.02,2020,MMR Dose 2 by Age 7,2013,86.53,2.93,3.04,77.60000000000001
Z3.3.A.02,2021,MMR Dose 2 by Age 7,2014,83.02,3.2,2.59,74.73
Z3.3.A.02,2022,MMR Dose 2 by Age 7,2015,85.72,2.87,4.06,74.08
Z3.3.A.02,2023,MMR Dose 2 by Age 7,2016,84.87,3.07,3.9800000000000004,72.63000000000001
Z3.3.A.04,2014,MMR Dose 1 by Age 13,2001,95.82000000000001,3.27,-0.17,96.38000000000001
Z3.3.A.04,2015,MMR Dose 1 by Age 13,2002,91.82000000000001,4.31,-1.09,96.51
Z3.3.A.04,2016,MMR Dose 1 by Age 13,2003,94.24000000000001,3.5,-0.6900000000000001,96.66000000000001
Z3.3.A.04,2017,MMR Dose 1 by Age 13,2004,98.36000000000001,1.9700000000000002,0.7300000000000001,96.92
Z3.3.A.04,2018,MMR Dose 1 by Age 13,2005,89.46000000000001,4.82,-1.58,97.09
Z3.3.A.04,2019,MMR Dose 1 by Age 13,2006,98.28,2.03,0.7200000000000001,96.81000000000002
Z3.3.A.04,2020,MMR Dose 1 by Age 13,2007,94.83000000000001,3.24,-0.45,96.30000000000001
Z3.3.A.04,2021,MMR Dose 1 by Age 13,2008,95.58,3.19,-0.02,95.64000000000001
Z3.3.A.04,2022,MMR Dose 1 by Age 13,2009,95.91000000000001,3.21,0.21000000000000002,95.25
Z3.3.A.04,2023,MMR Dose 1 by Age 13,2010,92.88000000000001,3.71,-0.56,94.95
Z3.3.A.04,2014,MMR Dose 1 by Age 17,1997,98.96000000000001,1.11,2.47,96.23
Z3.3.A.04,2015,MMR Dose 1 by Age 17,1998,95.97,2.75,-0.2,96.51
Z3.3.A.04,2016,MMR Dose 1 by Age 17,1999,99.82000000000001,0.34,9.250000000000002,96.71000000000001
Z3.3.A.04,2017,MMR Dose 1 by Age 17,2000,95.16000000000001,3.39,-0.53,96.94000000000001
Z3.3.A.04,2018,MMR Dose 1 by Age 17,2001,97.46000000000001,2.3600000000000003,0.19,97.03
Z3.3.A.04,2019,MMR Dose 1 by Age 17,2002,95.80000000000001,2.97,-0.48000000000000004,97.22
Z3.3.A.04,2020,MMR Dose 1 by Age 17,2003,94.24000000000001,3.5,-1.0,97.75
Z3.3.A.04,2021,MMR Dose 1 by Age 17,2004,99.4,0.9400000000000001,1.6500000000000001,97.84000000000002
Z3.3.A.04,2022,MMR Dose 1 by Age 17,2005,89.46000000000001,4.82,-1.7400000000000002,97.83000000000001
Z3.3.A.04,2023,MMR Dose 1 by Age 17,2006,98.28,2.03,0.49,97.27
Z3.3.A.04,2014,MMR Dose 1 by Age 2,2012,86.02,5.71,-0.36000000000000004,88.05
Z3.3.A.04,2015,MMR Dose 1 by Age 2,2013,89.71000000000001,5.180000000000001,0.5,87.11000000000001
Z3.3.A.04,2016,MMR Dose 1 by Age 2,2014,81.59,6.51,-0.88,87.29
Z3.3.A.04,2017,MMR Dose 1 by Age 2,2015,91.09,4.62,0.8700000000000001,87.05
Z3.3.A.04,2018,MMR Dose 1 by Age 2,2016,85.13000000000001,5.3500000000000005,-0.30000000000000004,86.73
Z3.3.A.04,2019,MMR Dose 1 by Age 2,2017,89.72,5.8100000000000005,0.48000000000000004,86.96000000000001
Z3.3.A.04,2020,MMR Dose 1 by Age 2,2018,87.09,5.86,0.08,86.65
Z3.3.A.04,2021,MMR Dose 1 by Age 2,2019,71.98,9.280000000000001,-1.2100000000000002,83.2
Z3.3.A.04,2022,MMR Dose 1 by Age 2,2020,93.52,4.930000000000001,2.3200000000000003,82.07
Z3.3.A.04,2023,MMR Dose 1 by Age 2,2021,86.56,6.21,0.79,81.67
Z3.3.A.04,2014,MMR Dose 2 by Age 13,2001,93.11000000000001,3.7600000000000002,0.36000000000000004,91.76
Z3.3.A.04,2015,MMR Dose 2 by Age 13,2002,96.16000000000001,2.8800000000000003,1.56,91.68
Z3.3.A.04,2016,MMR Dose 2 by Age 13,2003,95.16000000000001,3.59,1.11,91.18
Z3.3.A.04,2017,MMR Dose 2 by Age 13,2004,94.37,3.39,0.8600000000000001,91.45
Z3.3.A.04,2018,MMR Dose 2 by Age 13,2005,86.23,5.1000000000000005,-1.0,91.34000000000002
Z3.3.A.04,2019,MMR Dose 2 by Age 13,2006,95.54,3.35,1.2200000000000002,91.46000000000001
Z3.3.A.04,2020,MMR Dose 2 by Age 13,2007,92.66000000000001,3.41,0.48000000000000004,91.01
Z3.3.A.04,2021,MMR Dose 2 by Age 13,2008,94.27,3.27,1.36,89.81000000000002
Z3.3.A.04,2022,MMR Dose 2 by Age 13,2009,99.03,1.08,8.5,89.83000000000001
Z3.3.A.04,2023,MMR Dose 2 by Age 13,2010,85.45,5.430000000000001,-0.77,89.61000000000001
Z3.3.A.04,2014,MMR Dose 2 by Age 17,1997,95.26,2.8200000000000003,1.01,92.41000000000001
Z3.3.A.04,2015,MMR Dose 2 by Age 17,1998,95.83000000000001,2.69,1.1500000000000001,92.75
Z3.3.A.04,2016,MMR Dose 2 by Age 17,1999,97.95,1.9700000000000002,2.4000000000000004,93.22
Z3.3.A.04,2017,MMR Dose 2 by Age 17,2000,97.60000000000001,1.9800000000000002,2.07,93.49000000000001
Z3.3.A.04,2018,MMR Dose 2 by Age 17,2001,95.06,3.16,0.54,93.37
Z3.3.A.04,2019,MMR Dose 2 by Age 17,2002,98.03,1.7400000000000002,2.56,93.56
Z3.3.A.04,2020,MMR Dose 2 by Age 17,2003,96.23,2.95,0.6500000000000001,94.32000000000001
Z3.3.A.04,2021,MMR Dose 2 by Age 17,2004,96.59,2.67,0.8400000000000001,94.35000000000001
Z3.3.A.04,2022,MMR Dose 2 by Age 17,2005,89.28,4.79,-0.9,93.60000000000001
Z3.3.A.04,2023,MMR Dose 2 by Age 17,2006,95.54,3.35,0.8700000000000001,92.62
Z3.3.A.04,2023,MMR Dose 2 by Age 2,2021,64.16000000000001,8.780000000000001,-0.59,69.32
Z3.3.A.04,2014,MMR Dose 2 by Age 7,2007,89.41000000000001,4.07,2.17,80.57
Z3.3.A.04,2015,MMR Dose 2 by Age 7,2008,80.07,5.76,-0.21000000000000002,81.30000000000001
Z3.3.A.04,2016,MMR Dose 2 by Age 7,2009,96.30000000000001,2.91,4.870000000000001,82.10000000000001
Z3.3.A.04,2017,MMR Dose 2 by Age 7,2010,74.21000000000001,6.99,-1.06,81.63000000000001
Z3.3.A.04,2018,MMR Dose 2 by Age 7,2011,84.87,6.330000000000001,0.6000000000000001,81.08
Z3.3.A.04,2019,MMR Dose 2 by Age 7,2012,85.29,5.330000000000001,0.6700000000000002,81.72
Z3.3.A.04,2020,MMR Dose 2 by Age 7,2013,83.15,6.180000000000001,0.9,77.60000000000001
Z3.3.A.04,2021,MMR Dose 2 by Age 7,2014,80.03,6.52,0.81,74.73
Z3.3.A.04,2022,MMR Dose 2 by Age 7,2015,88.17,5.26,2.68,74.08
Z3.3.A.04,2023,MMR Dose 2 by Age 7,2016,76.73,6.1000000000000005,0.6700000000000002,72.63000000000001
Z3.3.B.03,2014,MMR Dose 1 by Age 13,2001,96.87,1.3800000000000001,0.36000000000000004,96.38000000000001
Z3.3.B.03,2015,MMR Dose 1 by Age 13,2002,97.93,1.1400000000000001,1.2500000000000002,96.51
Z3.3.B.03,2016,MMR Dose 1 by Age 13,2003,94.18,1.8,-1.3800000000000001,96.66000000000001
Z3.3.B.03,2017,MMR Dose 1 by Age 13,2004,96.32000000000001,1.4700000000000002,-0.41000000000000003,96.92
Z3.3.B.03,2018,MMR Dose 1 by Age 13,2005,96.37,1.52,-0.48000000000000004,97.09
Z3.3.B.03,2019,MMR Dose 1 by Age 13,2006,94.2,1.83,-1.4300000000000002,96.81000000000002
Z3.3.B.03,2020,MMR Dose 1 by Age 13,2007,93.14000000000001,2.19,-1.4400000000000002,96.30000000000001
Z3.3.B.03,2021,MMR Dose 1 by Age 13,2008,95.24000000000001,1.7400000000000002,-0.23,95.64000000000001
Z3.3.B.03,2022,MMR Dose 1 by Age 13,2009,94.96000000000001,1.81,-0.16,95.25
Z3.3.B.03,2023,MMR Dose 1 by Age 13,2010,94.80000000000001,1.7400000000000002,-0.09,94.95
Z3.3.B.03,2014,MMR Dose 1 by Age 17,1997,96.61000000000001,1.57,0.24000000000000002,96.23
Z3.3.B.03,2015,MMR Dose 1 by Age 17,1998,96.61000000000001,1.4800000000000002,0.07,96.51
Z3.3.B.03,2016,MMR Dose 1 by Age 17,1999,98.51,0.97,1.86,96.71000000000001
Z3.3.B.03,2017,MMR Dose 1 by Age 17,2000,95.5,1.86,-0.77,96.94000000000001
Z3.3.B.03,2018,MMR Dose 1 by Age 17,2001,97.82000000000001,1.06,0.7500000000000001,97.03
Z3.3.B.03,2019,MMR Dose 1 by Age 17,2002,97.93,1.1400000000000001,0.6200000000000001,97.22
Z3.3.B.03,2020,MMR Dose 1 by Age 17,2003,94.61000000000001,1.7200000000000002,-1.83,97.75
Z3.3.B.03,2021,MMR Dose 1 by Age 17,2004,97.37,1.1700000000000002,-0.4,97.84000000000002
Z3.3.B.03,2022,MMR Dose 1 by Age 17,2005,96.85000000000001,1.3900000000000001,-0.7000000000000001,97.83000000000001
Z3.3.B.03,2023,MMR Dose 1 by Age 17,2006,94.81000000000002,1.7400000000000002,-1.4200000000000002,97.27
Z3.3.B.03,2014,MMR Dose 1 by Age 2,2012,88.64000000000001,2.47,0.24000000000000002,88.05
Z3.3.B.03,2015,MMR Dose 1 by Age 2,2013,89.24000000000001,2.3400000000000003,0.91,87.11000000000001
Z3.3.B.03,2016,MMR Dose 1 by Age 2,2014,91.38000000000001,2.29,1.7900000000000003,87.29
Z3.3.B.03,2017,MMR Dose 1 by Age 2,2015,86.79,2.54,-0.1,87.05
Z3.3.B.03,2018,MMR Dose 1 by Age 2,2016,90.24000000000001,2.4000000000000004,1.4600000000000002,86.73
Z3.3.B.03,2019,MMR Dose 1 by Age 2,2017,90.4,2.4000000000000004,1.4400000000000002,86.96000000000001
Z3.3.B.03,2020,MMR Dose 1 by Age 2,2018,90.31000000000002,2.3400000000000003,1.57,86.65
Z3.3.B.03,2021,MMR Dose 1 by Age 2,2019,80.36000000000001,3.7,-0.77,83.2
Z3.3.B.03,2022,MMR Dose 1 by Age 2,2020,79.77,3.27,-0.7000000000000001,82.07
Z3.3.B.03,2023,MMR Dose 1 by Age 2,2021,70.45,3.8600000000000003,-2.9000000000000004,81.67
Z3.3.B.03,2014,MMR Dose 2 by Age 13,2001,91.88000000000001,2.16,0.06,91.76
Z3.3.B.03,2015,MMR Dose 2 by Age 13,2002,93.74000000000001,1.83,1.1300000000000001,91.68
Z3.3.B.03,2016,MMR Dose 2 by Age 13,2003,87.71000000000001,2.5,-1.3900000000000001,91.18
Z3.3.B.03,2017,MMR Dose 2 by Age 13,2004,92.84000000000002,2.07,0.6700000000000002,91.45
Z3.3.B.03,2018,MMR Dose 2 by Age 13,2005,93.16000000000001,2.01,0.9,91.34000000000002
Z3.3.B.03,2019,MMR Dose 2 by Age 13,2006,89.43,2.55,-0.8,91.46000000000001
Z3.3.B.03,2020,MMR Dose 2 by Age 13,2007,92.11000000000001,2.17,0.51,91.01
Z3.3.B.03,2021,MMR Dose 2 by Age 13,2008,92.75,2.01,1.4700000000000002,89.81000000000002
Z3.3.B.03,2022,MMR Dose 2 by Age 13,2009,91.97,2.17,0.98,89.83000000000001
Z3.3.B.03,2023,MMR Dose 2 by Age 13,2010,90.71000000000001,2.21,0.5,89.61000000000001
Z3.3.B.03,2014,MMR Dose 2 by Age 17,1997,92.57,2.12,0.08,92.41000000000001
Z3.3.B.03,2015,MMR Dose 2 by Age 17,1998,91.99000000000001,2.23,-0.34,92.75
Z3.3.B.03,2016,MMR Dose 2 by Age 17,1999,95.12,1.7700000000000002,1.07,93.22
Z3.3.B.03,2017,MMR Dose 2 by Age 17,2000,94.65,1.86,0.6200000000000001,93.49000000000001
Z3.3.B.03,2018,MMR Dose 2 by Age 17,2001,93.89000000000001,1.85,0.28,93.37
Z3.3.B.03,2019,MMR Dose 2 by Age 17,2002,95.92,1.4800000000000002,1.59,93.56
Z3.3.B.03,2020,MMR Dose 2 by Age 17,2003,89.42,2.3400000000000003,-2.09,94.32000000000001
Z3.3.B.03,2021,MMR Dose 2 by Age 17,2004,94.11000000000001,1.83,-0.13,94.35000000000001
Z3.3.B.03,2022,MMR Dose 2 by Age 17,2005,94.99000000000001,1.7300000000000002,0.8,93.60000000000001
Z3.3.B.03,2023,MMR Dose 2 by Age 17,2006,90.11000000000001,2.4800000000000004,-1.01,92.62
Z3.3.B.03,2023,MMR Dose 2 by Age 2,2021,55.67,4.130000000000001,-3.3000000000000003,69.32
Z3.3.B.03,2014,MMR Dose 2 by Age 7,2007,85.03,2.87,1.56,80.57
Z3.3.B.03,2015,MMR Dose 2 by Age 7,2008,83.44000000000001,2.95,0.7300000000000001,81.30000000000001
Z3.3.B.03,2016,MMR Dose 2 by Age 7,2009,83.58,2.9400000000000004,0.5,82.10000000000001
Z3.3.B.03,2017,MMR Dose 2 by Age 7,2010,81.85000000000001,2.9600000000000004,0.07,81.63000000000001
Z3.3.B.03,2018,MMR Dose 2 by Age 7,2011,83.17,2.87,0.7300000000000001,81.08
Z3.3.B.03,2019,MMR Dose 2 by Age 7,2012,80.54,2.9600000000000004,-0.4,81.72
Z3.3.B.03,2020,MMR Dose 2 by Age 7,2013,83.10000000000001,2.7600000000000002,1.9900000000000002,77.60000000000001
Z3.3.B.03,2021,MMR Dose 2 by Age 7,2014,86.55,2.73,4.34,74.73
Z3.3.B.03,2022,MMR Dose 2 by Age 7,2015,75.59,3.24,0.46,74.08
Z3.3.B.03,2023,MMR Dose 2 by Age 7,2016,69.2,3.8200000000000003,-0.9,72.63000000000001
Z3.3.B.05,2014,MMR Dose 1 by Age 13,2001,97.66000000000001,1.4300000000000002,0.9,96.38000000000001
Z3.3.B.05,2015,MMR Dose 1 by Age 13,2002,98.81000000000002,1.07,2.16,96.51
Z3.3.B.05,2016,MMR Dose 1 by Age 13,2003,98.65,1.12,1.7700000000000002,96.66000000000001
Z3.3.B.05,2017,MMR Dose 1 by Age 13,2004,98.93,1.01,2.0,96.92
Z3.3.B.05,2018,MMR Dose 1 by Age 13,2005,94.53,2.69,-0.9500000000000001,97.09
Z3.3.B.05,2019,MMR Dose 1 by Age 13,2006,98.13000000000001,1.52,0.8700000000000001,96.81000000000002
Z3.3.B.05,2020,MMR Dose 1 by Age 13,2007,96.11000000000001,2.13,-0.09,96.30000000000001
Z3.3.B.05,2021,MMR Dose 1 by Age 13,2008,97.99000000000001,1.4900000000000002,1.59,95.64000000000001
Z3.3.B.05,2022,MMR Dose 1 by Age 13,2009,96.2,1.84,0.51,95.25
Z3.3.B.05,2023,MMR Dose 1 by Age 13,2010,91.42,2.89,-1.2200000000000002,94.95
Z3.3.B.05,2014,MMR Dose 1 by Age 17,1997,96.29,2.29,0.03,96.23
Z3.3.B.05,2015,MMR Dose 1 by Age 17,1998,96.24000000000001,1.9100000000000001,-0.14,96.51
Z3.3.B.05,2016,MMR Dose 1 by Age 17,1999,97.63000000000001,1.3800000000000001,0.6700000000000002,96.71000000000001
Z3.3.B.05,2017,MMR Dose 1 by Age 17,2000,98.05,1.31,0.8400000000000001,96.94000000000001
Z3.3.B.05,2018,MMR Dose 1 by Age 17,2001,98.08,1.2300000000000002,0.8600000000000001,97.03
Z3.3.B.05,2019,MMR Dose 1 by Age 17,2002,98.81000000000002,1.07,1.4900000000000002,97.22
Z3.3.B.05,2020,MMR Dose 1 by Age 17,2003,98.65,1.12,0.8,97.75
Z3.3.B.05,2021,MMR Dose 1 by Age 17,2004,99.61000000000001,0.54,3.2800000000000002,97.84000000000002
Z3.3.B.05,2022,MMR Dose 1 by Age 17,2005,94.53,2.69,-1.2300000000000002,97.83000000000001
Z3.3.B.05,2023,MMR Dose 1 by Age 17,2006,98.13000000000001,1.52,0.5700000000000001,97.27
Z3.3.B.05,2014,MMR Dose 1 by Age 2,2012,92.10000000000001,3.14,1.2900000000000003,88.05
Z3.3.B.05,2015,MMR Dose 1 by Age 2,2013,89.39000000000001,3.24,0.7000000000000001,87.11000000000001
Z3.3.B.05,2016,MMR Dose 1 by Age 2,2014,88.2,4.2,0.22,87.29
Z3.3.B.05,2017,MMR Dose 1 by Age 2,2015,92.45,2.9400000000000004,1.84,87.05
Z3.3.B.05,2018,MMR Dose 1 by Age 2,2016,88.22,3.77,0.39,86.73
Z3.3.B.05,2019,MMR Dose 1 by Age 2,2017,92.78,3.14,1.85,86.96000000000001
Z3.3.B.05,2020,MMR Dose 1 by Age 2,2018,88.59,3.9000000000000004,0.5,86.65
Z3.3.B.05,2021,MMR Dose 1 by Age 2,2019,94.58,3.14,3.63,83.2
Z3.3.B.05,2022,MMR Dose 1 by Age 2,2020,85.72,4.1000000000000005,0.89,82.07
Z3.3.B.05,2023,MMR Dose 1 by Age 2,2021,68.15,6.09,-2.22,81.67
Z3.3.B.05,2014,MMR Dose 2 by Age 13,2001,90.77,2.8800000000000003,-0.35000000000000003,91.76
Z3.3.B.05,2015,MMR Dose 2 by Age 13,2002,96.35000000000001,1.9700000000000002,2.37,91.68
Z3.3.B.05,2016,MMR Dose 2 by Age 13,2003,93.09,2.64,0.7200000000000001,91.18
Z3.3.B.05,2017,MMR Dose 2 by Age 13,2004,93.77,2.71,0.8500000000000001,91.45
Z3.3.B.05,2018,MMR Dose 2 by Age 13,2005,97.46000000000001,1.4900000000000002,4.11,91.34000000000002
Z3.3.B.05,2019,MMR Dose 2 by Age 13,2006,95.25,2.27,1.6700000000000002,91.46000000000001
Z3.3.B.05,2020,MMR Dose 2 by Age 13,2007,93.12,2.68,0.79,91.01
Z3.3.B.05,2021,MMR Dose 2 by Age 13,2008,85.35000000000001,4.170000000000001,-1.07,89.81000000000002
Z3.3.B.05,2022,MMR Dose 2 by Age 13,2009,90.62,3.25,0.24000000000000002,89.83000000000001
Z3.3.B.05,2023,MMR Dose 2 by Age 13,2010,89.5,3.16,-0.03,89.61000000000001
Z3.3.B.05,2014,MMR Dose 2 by Age 17,1997,94.42,2.2800000000000002,0.88,92.41000000000001
Z3.3.B.05,2015,MMR Dose 2 by Age 17,1998,92.66000000000001,2.85,-0.03,92.75
Z3.3.B.05,2016,MMR Dose 2 by Age 17,1999,94.87,1.9200000000000002,0.8600000000000001,93.22
Z3.3.B.05,2017,MMR Dose 2 by Age 17,2000,96.91000000000001,1.53,2.22,93.49000000000001
Z3.3.B.05,2018,MMR Dose 2 by Age 17,2001,93.48,2.4200000000000004,0.04,93.37
Z3.3.B.05,2019,MMR Dose 2 by Age 17,2002,97.78,1.6300000000000001,2.59,93.56
Z3.3.B.05,2020,MMR Dose 2 by Age 17,2003,93.09,2.64,-0.47000000000000003,94.32000000000001
Z3.3.B.05,2021,MMR Dose 2 by Age 17,2004,95.14000000000001,2.4400000000000004,0.33000000000000007,94.35000000000001
Z3.3.B.05,2022,MMR Dose 2 by Age 17,2005,97.46000000000001,1.4900000000000002,2.59,93.60000000000001
Z3.3.B.05,2023,MMR Dose 2 by Age 17,2006,95.98,2.03,1.6500000000000001,92.62
Z3.3.B.05,2023,MMR Dose 2 by Age 2,2021,50.190000000000005,6.470000000000001,-2.9600000000000004,69.32
Z3.3.B.05,2014,MMR Dose 2 by Age 7,2007,89.63000000000001,3.2,2.83,80.57
Z3.3.B.05,2015,MMR Dose 2 by Age 7,2008,85.35000000000001,4.170000000000001,0.97,81.30000000000001
Z3.3.B.05,2016,MMR Dose 2 by Age 7,2009,87.62,3.49,1.58,82.10000000000001
Z3.3.B.05,2017,MMR Dose 2 by Age 7,2010,88.4,3.3000000000000003,2.05,81.63000000000001
Z3.3.B.05,2018,MMR Dose 2 by Age 7,2011,88.12,3.62,1.9500000000000002,81.08
Z3.3.B.05,2019,MMR Dose 2 by Age 7,2012,88.58,3.69,1.86,81.72
Z3.3.B.05,2020,MMR Dose 2 by Age 7,2013,90.57,3.03,4.2700000000000005,77.60000000000001
Z3.3.B.05,2021,MMR Dose 2 by Age 7,2014,82.79,4.630000000000001,1.7400000000000002,74.73
Z3.3.B.05,2022,MMR Dose 2 by Age 7,2015,91.38000000000001,3.0,5.7700000000000005,74.08
Z3.3.B.05,2023,MMR Dose 2 by Age 7,2016,84.84000000000002,4.170000000000001,2.93,72.63000000000001
Z3.4.A.01,2014,MMR Dose 1 by Age 13,2001,94.86000000000001,0.98,-1.56,96.38000000000001
Z3.4.A.01,2015,MMR Dose 1 by Age 13,2002,96.34000000000002,0.78,-0.21000000000000002,96.51
Z3.4.A.01,2016,MMR Dose 1 by Age 13,2003,95.23,0.91,-1.57,96.66000000000001
Z3.4.A.01,2017,MMR Dose 1 by Age 13,2004,96.36000000000001,0.77,-0.7300000000000001,96.92
Z3.4.A.01,2018,MMR Dose 1 by Age 13,2005,95.13000000000001,0.89,-2.22,97.09
Z3.4.A.01,2019,MMR Dose 1 by Age 13,2006,96.15,0.7300000000000001,-0.91,96.81000000000002
Z3.4.A.01,2020,MMR Dose 1 by Age 13,2007,95.19000000000001,0.8500000000000001,-1.31,96.30000000000001
Z3.4.A.01,2021,MMR Dose 1 by Age 13,2008,93.10000000000001,1.03,-2.45,95.64000000000001
Z3.4.A.01,2022,MMR Dose 1 by Age 13,2009,92.54,1.09,-2.4800000000000004,95.25
Z3.4.A.01,2023,MMR Dose 1 by Age 13,2010,92.21000000000001,1.12,-2.4600000000000004,94.95
Z3.4.A.01,2014,MMR Dose 1 by Age 17,1997,90.56,1.2600000000000002,-4.49,96.23
Z3.4.A.01,2015,MMR Dose 1 by Age 17,1998,93.25,1.08,-3.0,96.51
Z3.4.A.01,2016,MMR Dose 1 by Age 17,1999,93.2,1.09,-3.21,96.71000000000001
Z3.4.A.01,2017,MMR Dose 1 by Age 17,2000,94.59,0.9400000000000001,-2.49,96.94000000000001
Z3.4.A.01,2018,MMR Dose 1 by Age 17,2001,95.56,0.91,-1.62,97.03
Z3.4.A.01,2019,MMR Dose 1 by Age 17,2002,97.23,0.6700000000000002,0.02,97.22
Z3.4.A.01,2020,MMR Dose 1 by Age 17,2003,95.86000000000001,0.8400000000000001,-2.24,97.75
Z3.4.A.01,2021,MMR Dose 1 by Age 17,2004,97.25,0.6500000000000001,-0.91,97.84000000000002
Z3.4.A.01,2022,MMR Dose 1 by Age 17,2005,95.59,0.8400000000000001,-2.66,97.83000000000001
Z3.4.A.01,2023,MMR Dose 1 by Age 17,2006,96.53,0.6900000000000001,-1.07,97.27
Z3.4.A.01,2014,MMR Dose 1 by Age 2,2012,72.61000000000001,1.9800000000000002,-7.78,88.05
