model_no,k_name,l1,l2,b,meas_error,lppd_exact
197,ksqexp,1,50,0.5,0.1,0.46453008453980316
198,ksqexp,1,50,0.5,0.05,7.886327409335592
199,ksqexp,1,50,0.5,0.01,10.68116461201682
200,ksqexp,1,50,0.5,0,10.80319676798992
201,ksqexp,1,50,1,0.5,-82.85977345158922
202,ksqexp,1,50,1,0.1,-30.418540280020526
203,ksqexp,1,50,1,0.05,-26.213931692652807
204,ksqexp,1,50,1,0.01,-24.73932015578815
205,ksqexp,1,50,1,0,-24.676329344930537
206,ksqexp,1,50,1.5,0.5,-93.24163753118597
207,ksqexp,1,50,1.5,0.1,-49.90090032426238
208,ksqexp,1,50,1.5,0.05,-46.96505454331873
209,ksqexp,1,50,1.5,0.01,-45.96373868757023
210,ksqexp,1,50,1.5,0,-45.92130463699069
211,ksqexp,1,75,0.5,0.5,-68.31987045078745
212,ksqexp,1,75,0.5,0.1,0.46618329675989123
213,ksqexp,1,75,0.5,0.05,7.890835818880058
214,ksqexp,1,75,0.5,0.01,10.687183586095205
215,ksqexp,1,75,0.5,0,10.809288696925966
216,ksqexp,1,75,1,0.5,-82.8613952360776
217,ksqexp,1,75,1,0.1,-30.417296824166925
218,ksqexp,1,75,1,0.05,-26.211789982440678
219,ksqexp,1,75,1,0.01,-24.73679871878375
220,ksqexp,1,75,1,0,-24.67379082957023
221,ksqexp,1,75,1.5,0.5,-93.24275197936664
222,ksqexp,1,75,1.5,0.1,-49.9001283729613
223,ksqexp,1,75,1.5,0.05,-46.96386838116501
224,ksqexp,1,75,1.5,0.01,-45.96239170008314
225,ksqexp,1,75,1.5,0,-45.91995059282236
226,ksqexp,1,100,0.5,0.5,-68.31987515912502
227,ksqexp,1,100,0.5,0.1,0.46619309122719244
228,ksqexp,1,100,0.5,0.05,7.89085460628219
229,ksqexp,1,100,0.5,0.01,10.687207195192851
230,ksqexp,1,100,0.5,0,10.80931253973201
231,ksqexp,1,100,1,0.5,-82.86139727192982
232,ksqexp,1,100,1,0.1,-30.41728932530705
233,ksqexp,1,100,1,0.05,-26.211779423695816
234,ksqexp,1,100,1,0.01,-24.73678685893748
235,ksqexp,1,100,1,0,-24.673778911116308
236,ksqexp,1,100,1.5,0.5,-93.24275305266266
237,ksqexp,1,100,1.5,0.1,-49.90012257361448
238,ksqexp,1,100,1.5,0.05,-46.96386105729816
239,ksqexp,1,100,1.5,0.01,-45.962383782485865
240,ksqexp,1,100,1.5,0,-45.91994264915249
241,ksqexp,1,150,0.5,0.5,-68.31987515998247
242,ksqexp,1,150,0.5,0.1,0.4661930939233989
243,ksqexp,1,150,0.5,0.05,7.890854611234868
244,ksqexp,1,150,0.5,0.01,10.687207201362275
245,ksqexp,1,150,0.5,0,10.809312545960502
246,ksqexp,1,150,1,0.5,-82.86139727227847
247,ksqexp,1,150,1,0.1,-30.417289323306782
248,ksqexp,1,150,1,0.05,-26.21177942092501
249,ksqexp,1,150,1,0.01,-24.73678685583805
250,ksqexp,1,150,1,0,-24.673778908002063
251,ksqexp,1,150,1.5,0.5,-93.2427530528276
252,ksqexp,1,150,1.5,0.1,-49.90012257207935
253,ksqexp,1,150,1.5,0.05,-46.96386105537861
254,ksqexp,1,150,1.5,0.01,-45.962383780416296
255,ksqexp,1,150,1.5,0,-45.919942647076326
256,ksqexp,1,200,0.5,0.5,-68.31987515998247
257,ksqexp,1,200,0.5,0.1,0.4661930939233989
258,ksqexp,1,200,0.5,0.05,7.890854611234868
259,ksqexp,1,200,0.5,0.01,10.687207201362275
260,ksqexp,1,200,0.5,0,10.809312545960502
261,ksqexp,1,200,1,0.5,-82.86139727227847
262,ksqexp,1,200,1,0.1,-30.417289323306782
263,ksqexp,1,200,1,0.05,-26.21177942092501
264,ksqexp,1,200,1,0.01,-24.73678685583805
265,ksqexp,1,200,1,0,-24.673778908002063
266,ksqexp,1,200,1.5,0.5,-93.2427530528276
267,ksqexp,1,200,1.5,0.1,-49.90012257207935
268,ksqexp,1,200,1.5,0.05,-46.96386105537861
269,ksqexp,1,200,1.5,0.01,-45.962383780416296
270,ksqexp,1,200,1.5,0,-45.919942647076326
271,ksqexp,1,250,0.5,0.5,-68.31987515998247
272,ksqexp,1,250,0.5,0.1,0.4661930939233989
273,ksqexp,1,250,0.5,0.05,7.890854611234868
274,ksqexp,1,250,0.5,0.01,10.687207201362275
275,ksqexp,1,250,0.5,0,10.809312545960502
276,ksqexp,1,250,1,0.5,-82.86139727227847
