model_no,k_name,l1,l2,b,meas_error,lppd_exact
287,ksqexp,1,150,0.5,0.1,-84.27550666051219
288,ksqexp,1,150,0.5,0.05,-92.40283231466249
289,ksqexp,1,150,0.5,0.01,-96.11989108820474
290,ksqexp,1,150,0.5,0,-96.291304029306
291,ksqexp,1,150,1,0.5,-87.9796893377857
292,ksqexp,1,150,1,0.1,-84.88697874535353
293,ksqexp,1,150,1,0.05,-86.53950489313677
294,ksqexp,1,150,1,0.01,-87.2159075085525
295,ksqexp,1,150,1,0,-87.24598045180458
296,ksqexp,1,150,1.5,0.5,-97.01006892608046
297,ksqexp,1,150,1.5,0.1,-91.05084982423143
298,ksqexp,1,150,1.5,0.05,-91.46381499842825
299,ksqexp,1,150,1.5,0.01,-91.63589943196014
300,ksqexp,1,150,1.5,0,-91.64355462905336
301,ksqexp,1,200,0.5,0.5,-76.44009598126506
302,ksqexp,1,200,0.5,0.1,-84.27550666051219
303,ksqexp,1,200,0.5,0.05,-92.40283231466249
304,ksqexp,1,200,0.5,0.01,-96.11989108820474
305,ksqexp,1,200,0.5,0,-96.291304029306
306,ksqexp,1,200,1,0.5,-87.9796893377857
307,ksqexp,1,200,1,0.1,-84.88697874535353
308,ksqexp,1,200,1,0.05,-86.53950489313677
309,ksqexp,1,200,1,0.01,-87.2159075085525
310,ksqexp,1,200,1,0,-87.24598045180458
311,ksqexp,1,200,1.5,0.5,-97.01006892608046
312,ksqexp,1,200,1.5,0.1,-91.05084982423143
313,ksqexp,1,200,1.5,0.05,-91.46381499842825
314,ksqexp,1,200,1.5,0.01,-91.63589943196014
315,ksqexp,1,200,1.5,0,-91.64355462905336
316,ksqexp,1,250,0.5,0.5,-76.44009598126506
317,ksqexp,1,250,0.5,0.1,-84.27550666051219
318,ksqexp,1,250,0.5,0.05,-92.40283231466249
319,ksqexp,1,250,0.5,0.01,-96.11989108820474
320,ksqexp,1,250,0.5,0,-96.291304029306
321,ksqexp,1,250,1,0.5,-87.9796893377857
322,ksqexp,1,250,1,0.1,-84.88697874535353
323,ksqexp,1,250,1,0.05,-86.53950489313677
324,ksqexp,1,250,1,0.01,-87.2159075085525
325,ksqexp,1,250,1,0,-87.24598045180458
326,ksqexp,1,250,1.5,0.5,-97.01006892608046
327,ksqexp,1,250,1.5,0.1,-91.05084982423143
328,ksqexp,1,250,1.5,0.05,-91.46381499842825
329,ksqexp,1,250,1.5,0.01,-91.63589943196014
330,ksqexp,1,250,1.5,0,-91.64355462905336
331,ksqexp,1,500,0.5,0.5,-76.44009598126506
332,ksqexp,1,500,0.5,0.1,-84.27550666051219
333,ksqexp,1,500,0.5,0.05,-92.40283231466249
334,ksqexp,1,500,0.5,0.01,-96.11989108820474
335,ksqexp,1,500,0.5,0,-96.291304029306
336,ksqexp,1,500,1,0.5,-87.9796893377857
337,ksqexp,1,500,1,0.1,-84.88697874535353
338,ksqexp,1,500,1,0.05,-86.53950489313677
339,ksqexp,1,500,1,0.01,-87.2159075085525
340,ksqexp,1,500,1,0,-87.24598045180458
341,ksqexp,1,500,1.5,0.5,-97.01006892608046
342,ksqexp,1,500,1.5,0.1,-91.05084982423143
343,ksqexp,1,500,1.5,0.05,-91.46381499842825
344,ksqexp,1,500,1.5,0.01,-91.63589943196014
345,ksqexp,1,500,1.5,0,-91.64355462905336
346,ksqexp,1.25,0.02,0.5,0.5,-71.74432086324443
347,ksqexp,1.25,0.02,0.5,0.1,-780.781780914439
348,ksqexp,1.25,0.02,0.5,0.05,-3124.493613322844
349,ksqexp,1.25,0.02,0.5,0.01,-72224.0341692917
350,ksqexp,1.25,0.02,0.5,0,-3333031128280.4204
351,ksqexp,1.25,0.02,1,0.5,-69.34374038513168
352,ksqexp,1.25,0.02,1,0.1,-751.4124184186134
353,ksqexp,1.25,0.02,1,0.05,-3039.3429032694967
354,ksqexp,1.25,0.02,1,0.01,-69381.56142901114
355,ksqexp,1.25,0.02,1,0,-3291213932989.7827
356,ksqexp,1.25,0.02,1.5,0.5,-68.5855433932584
357,ksqexp,1.25,0.02,1.5,0.1,-734.9842850770821
358,ksqexp,1.25,0.02,1.5,0.05,-3002.832349271729
359,ksqexp,1.25,0.02,1.5,0.01,-68063.59101144725
360,ksqexp,1.25,0.02,1.5,0,-3251380448852.244
361,ksqexp,1.25,0.1,0.5,0.5,-66.60303949265418
362,ksqexp,1.25,0.1,0.5,0.1,-526.6953186848081
363,ksqexp,1.25,0.1,0.5,0.05,-2068.2459495264525
364,ksqexp,1.25,0.1,0.5,0.01,-44985.83620889541
365,ksqexp,1.25,0.1,0.5,0,-2139351820335.9026
366,ksqexp,1.25,0.1,1,0.5,-67.992399512633
367,ksqexp,1.25,0.1,1,0.1,-499.52021192200846
368,ksqexp,1.25,0.1,1,0.05,-1986.0514417359927
369,ksqexp,1.25,0.1,1,0.01,-42695.39717225589
370,ksqexp,1.25,0.1,1,0,-2254696734434.9854
371,ksqexp,1.25,0.1,1.5,0.5,-69.23165422210081
372,ksqexp,1.25,0.1,1.5,0.1,-488.1926844386773
373,ksqexp,1.25,0.1,1.5,0.05,-1939.9450298420966
374,ksqexp,1.25,0.1,1.5,0.01,-41148.442961721565
375,ksqexp,1.25,0.1,1.5,0,-2350208510120.523
376,ksqexp,1.25,0.2,0.5,0.5,-67.70654111725395
377,ksqexp,1.25,0.2,0.5,0.1,-497.36965193625184
378,ksqexp,1.25,0.2,0.5,0.05,-1772.6046991702278
379,ksqexp,1.25,0.2,0.5,0.01,-27995.3328802716
380,ksqexp,1.25,0.2,0.5,0,-2098194358164.2756
381,ksqexp,1.25,0.2,1,0.5,-70.60749260315778
382,ksqexp,1.25,0.2,1,0.1,-459.1670616980445
383,ksqexp,1.25,0.2,1,0.05,-1604.8033741574015
384,ksqexp,1.25,0.2,1,0.01,-23968.28604701134
385,ksqexp,1.25,0.2,1,0,-1744727525473.8137
386,ksqexp,1.25,0.2,1.5,0.5,-73.088716196612
387,ksqexp,1.25,0.2,1.5,0.1,-436.87449425400274
388,ksqexp,1.25,0.2,1.5,0.05,-1515.1987737855802
389,ksqexp,1.25,0.2,1.5,0.01,-21888.261253650264
390,ksqexp,1.25,0.2,1.5,0,-1475941450343.811
391,ksqexp,1.25,0.5,0.5,0.5,-71.63907854864492
392,ksqexp,1.25,0.5,0.5,0.1,-303.25079070038566
393,ksqexp,1.25,0.5,0.5,0.05,-958.5469614668536
394,ksqexp,1.25,0.5,0.5,0.01,-15119.027545315861
395,ksqexp,1.25,0.5,0.5,0,-353997.36466286983
396,ksqexp,1.25,0.5,1,0.5,-75.21752853067257
397,ksqexp,1.25,0.5,1,0.1,-266.9517237680448
398,ksqexp,1.25,0.5,1,0.05,-829.9654372589237
399,ksqexp,1.25,0.5,1,0.01,-15091.893329237058
400,ksqexp,1.25,0.5,1,0,-176953.5279438996
401,ksqexp,1.25,0.5,1.5,0.5,-78.07968400253755
402,ksqexp,1.25,0.5,1.5,0.1,-250.46778037388881
403,ksqexp,1.25,0.5,1.5,0.05,-764.8671773282359
404,ksqexp,1.25,0.5,1.5,0.01,-14986.169333594658
405,ksqexp,1.25,0.5,1.5,0,-117946.3219513773
406,ksqexp,1.25,1,0.5,0.5,-71.78416318853597
