model_no,k_name,l1,l2,b,meas_error,lppd_exact
381,ksqexp,1.25,2.5,1,0.5,-29.559888917881807
382,ksqexp,1.25,2.5,1,0.1,11.944113142619129
383,ksqexp,1.25,2.5,1,0.05,18.730602009482737
384,ksqexp,1.25,2.5,1,0.01,16.323206518772146
385,ksqexp,1.25,2.5,1,0,15.476072103326695
386,ksqexp,1.25,2.5,1.5,0.5,-32.42375302503455
387,ksqexp,1.25,2.5,1.5,0.1,7.02639213933215
388,ksqexp,1.25,2.5,1.5,0.05,13.385333542345311
389,ksqexp,1.25,2.5,1.5,0.01,13.609699457651518
390,ksqexp,1.25,2.5,1.5,0,13.367407990447997
391,ksqexp,1.25,3,0.5,0.5,-25.830664965456016
392,ksqexp,1.25,3,0.5,0.1,18.646017313607093
393,ksqexp,1.25,3,0.5,0.05,27.012199456985982
394,ksqexp,1.25,3,0.5,0.01,24.2053704197837
395,ksqexp,1.25,3,0.5,0,22.84117940419199
396,ksqexp,1.25,3,1,0.5,-30.23224263544416
397,ksqexp,1.25,3,1,0.1,11.158223629398117
398,ksqexp,1.25,3,1,0.05,18.67654764950814
399,ksqexp,1.25,3,1,0.01,20.18033949910061
400,ksqexp,1.25,3,1,0,20.04537942515792
401,ksqexp,1.25,3,1.5,0.5,-33.188762127260425
402,ksqexp,1.25,3,1.5,0.1,5.974596963247311
403,ksqexp,1.25,3,1.5,0.05,12.679198924684583
404,ksqexp,1.25,3,1.5,0.01,14.886894337971194
405,ksqexp,1.25,3,1.5,0,14.927460951511167
406,ksqexp,1.25,3.5,0.5,0.5,-26.17282077583472
407,ksqexp,1.25,3.5,0.5,0.1,18.381765358769897
408,ksqexp,1.25,3.5,0.5,0.05,27.571239823073576
409,ksqexp,1.25,3.5,0.5,0.01,28.830370004540935
410,ksqexp,1.25,3.5,0.5,0,28.37616624388439
411,ksqexp,1.25,3.5,1,0.5,-30.66598286516833
412,ksqexp,1.25,3.5,1,0.1,10.67473448729876
413,ksqexp,1.25,3.5,1,0.05,18.52490342932833
414,ksqexp,1.25,3.5,1,0.01,21.435444197288174
415,ksqexp,1.25,3.5,1,0,21.499766029408992
416,ksqexp,1.25,3.5,1.5,0.5,-33.67228521419868
417,ksqexp,1.25,3.5,1.5,0.1,5.302617569551038
418,ksqexp,1.25,3.5,1.5,0.05,12.105756917329792
419,ksqexp,1.25,3.5,1.5,0.01,14.910385828602658
420,ksqexp,1.25,3.5,1.5,0,15.021647475904093
421,ksqexp,1.25,4,0.5,0.5,-26.412013434891396
422,ksqexp,1.25,4,0.5,0.1,18.206707219335676
423,ksqexp,1.25,4,0.5,0.05,27.86495416865051
424,ksqexp,1.25,4,0.5,0.01,31.072780167315805
425,ksqexp,1.25,4,0.5,0,30.977029405841492
426,ksqexp,1.25,4,1,0.5,-30.957310163450085
427,ksqexp,1.25,4,1,0.1,10.341319273767677
428,ksqexp,1.25,4,1,0.05,18.344879612361172
429,ksqexp,1.25,4,1,0.01,21.83336496391688
430,ksqexp,1.25,4,1,0,21.968710022848697
431,ksqexp,1.25,4,1.5,0.5,-33.99262382384438
432,ksqexp,1.25,4,1.5,0.1,4.839531248390612
433,ksqexp,1.25,4,1.5,0.05,11.650086002872674
434,ksqexp,1.25,4,1.5,0.01,14.647152974782935
435,ksqexp,1.25,4,1.5,0,14.779951745948257
436,ksqexp,1.25,6,0.5,0.5,-26.845793459391672
437,ksqexp,1.25,6,0.5,0.1,17.855621727961687
438,ksqexp,1.25,6,0.5,0.05,28.172713822456593
439,ksqexp,1.25,6,0.5,0.01,33.634419457942755
440,ksqexp,1.25,6,0.5,0,33.87567424138957
441,ksqexp,1.25,6,1,0.5,-31.452783457449513
442,ksqexp,1.25,6,1,0.1,9.734863298152668
443,ksqexp,1.25,6,1,0.05,17.89487083036052
444,ksqexp,1.25,6,1,0.01,21.906321825968757
445,ksqexp,1.25,6,1,0,22.09803345413894
446,ksqexp,1.25,6,1.5,0.5,-34.52704624933892
