pruid,prename,prfname,week_end,sex,age,numtotal_atleast1dose,numtotal_partially,numtotal_fully,numtotal_additional,numtotal_2nd_additional,numtotal_recommended_vax,numtotal_vax_interest,proptotal_atleast1dose,proptotal_partially,proptotal_fully,proptotal_additional,proptotal_2nd_additional,proptotal_recommended_vax,proptotal_vax_interest
59,British Columbia,Colombie-Britannique,2020-12-19,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2020-12-19,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2020-12-19,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2020-12-19,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,All sexes,0–15,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,All sexes,16–69,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,All sexes,70–79,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,All sexes,80+,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,All sexes,All ages,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,All sexes,Not reported,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,All sexes,Unknown,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,f,0–15,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,f,16–69,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,f,70–79,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,f,80+,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,f,All ages,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,f,Unknown,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,m,0–15,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,m,16–69,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,m,70–79,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,m,80+,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,m,All ages,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2020-12-19,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,m,Unknown,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Unknown,0–15,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Unknown,16–69,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Unknown,70–79,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Unknown,80+,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Unknown,All ages,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Unknown,Unknown,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Not reported,0–15,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Not reported,16–69,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2020-12-19,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,All sexes,0–15,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,All sexes,16–69,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,All sexes,70–79,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,All sexes,80+,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,All sexes,All ages,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,All sexes,Not reported,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,All sexes,Unknown,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,f,0–15,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,f,16–69,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,f,70–79,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,f,80+,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,f,All ages,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,f,Unknown,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,m,0–15,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,m,16–69,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,m,70–79,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,m,80+,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,m,All ages,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,m,Unknown,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Unknown,0–15,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Unknown,16–69,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Unknown,70–79,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Unknown,80+,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Unknown,All ages,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Unknown,Unknown,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Not reported,0–15,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Not reported,16–69,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-19,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,All sexes,0–15,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,All sexes,16–69,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,All sexes,70–79,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,All sexes,80+,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,All sexes,All ages,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,All sexes,Not reported,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,All sexes,Unknown,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,f,0–15,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,f,16–69,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,f,70–79,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,f,80+,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,f,All ages,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,f,Unknown,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,m,0–15,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,m,16–69,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,m,70–79,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,m,80+,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,m,All ages,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2020-12-19,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,m,Unknown,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Unknown,0–15,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Unknown,16–69,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Unknown,70–79,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Unknown,80+,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Unknown,All ages,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Unknown,Unknown,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Not reported,0–15,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Not reported,16–69,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2020-12-19,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,All sexes,0–15,10,10,0,,,,,<0.1,<0.1,0,,,,
1,Canada,Canada,2020-12-26,All sexes,16–69,40165,40165,0,,,,,0.2,0.2,0,,,,
1,Canada,Canada,2020-12-26,All sexes,70–79,1153,1153,0,,,,,0.1,0.1,0,,,,
1,Canada,Canada,2020-12-26,All sexes,80+,2229,2229,0,,,,,0.2,0.2,0,,,,
1,Canada,Canada,2020-12-26,All sexes,All ages,46180,46180,0,,,,,0.2,0.2,0,,,,
1,Canada,Canada,2020-12-26,All sexes,Not reported,2606,2606,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,All sexes,Unknown,17,17,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,f,0–15,7,7,0,,,,,<0.1,<0.1,0,,,,
1,Canada,Canada,2020-12-26,f,16–69,30524,30524,0,,,,,0.4,0.4,0,,,,
1,Canada,Canada,2020-12-26,f,70–79,643,643,0,,,,,0.1,0.1,0,,,,
1,Canada,Canada,2020-12-26,f,80+,1520,1520,0,,,,,0.3,0.3,0,,,,
1,Canada,Canada,2020-12-26,f,All ages,32700,32700,0,,,,,0.3,0.3,0,,,,
1,Canada,Canada,2020-12-26,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,f,Unknown,6,6,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,m,0–15,3,3,0,,,,,<0.1,<0.1,0,,,,
1,Canada,Canada,2020-12-26,m,16–69,9615,9615,0,,,,,0.1,0.1,0,,,,
1,Canada,Canada,2020-12-26,m,70–79,497,497,0,,,,,0.1,0.1,0,,,,
1,Canada,Canada,2020-12-26,m,80+,709,709,0,,,,,0.2,0.2,0,,,,
1,Canada,Canada,2020-12-26,m,All ages,10824,10824,0,,,,,0.1,0.1,0,,,,
1,Canada,Canada,2020-12-26,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,m,Unknown,0,0,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Unknown,0–15,0,0,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Unknown,16–69,26,26,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Unknown,70–79,13,13,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Unknown,80+,0,0,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Unknown,All ages,50,50,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Unknown,Unknown,11,11,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Not reported,0–15,0,0,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Not reported,16–69,0,0,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Not reported,All ages,2606,2606,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Not reported,Not reported,2606,2606,0,,,,,na,na,na,na,na,,
1,Canada,Canada,2020-12-26,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,All sexes,0–15,0,0,0,,,,,0,0,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,All sexes,16–69,1770,1770,0,,,,,0.5,0.5,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,All sexes,70–79,14,14,0,,,,,<0.1,<0.1,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,All sexes,80+,1,1,0,,,,,<0.1,<0.1,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,All sexes,All ages,1785,1785,0,,,,,0.3,0.3,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,All sexes,Not reported,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,All sexes,Unknown,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,f,0–15,0,0,0,,,,,0,0,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,f,16–69,1335,1335,0,,,,,0.7,0.7,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,f,70–79,2,2,0,,,,,<0.1,<0.1,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,f,80+,0,0,0,,,,,0,0,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,f,All ages,1337,1337,0,,,,,0.5,0.5,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,f,Unknown,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,m,0–15,0,0,0,,,,,0,0,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,m,16–69,429,429,0,,,,,0.2,0.2,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,m,70–79,12,12,0,,,,,<0.1,<0.1,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,m,80+,1,1,0,,,,,<0.1,<0.1,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,m,All ages,442,442,0,,,,,0.2,0.2,0,,,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,m,Unknown,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Unknown,0–15,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Unknown,16–69,6,6,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Unknown,70–79,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Unknown,80+,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Unknown,All ages,6,6,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Unknown,Unknown,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Not reported,0–15,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Not reported,16–69,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-26,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,All sexes,0–15,0,0,0,,,,,0,0,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,All sexes,16–69,1140,1140,0,,,,,1,1,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,All sexes,70–79,0,0,0,,,,,0,0,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,All sexes,80+,0,0,0,,,,,0,0,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,All sexes,All ages,1152,1152,0,,,,,0.7,0.7,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,All sexes,Not reported,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,All sexes,Unknown,12,12,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,f,0–15,0,0,0,,,,,0,0,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,f,16–69,886,886,0,,,,,1.6,1.6,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,f,70–79,0,0,0,,,,,0,0,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,f,80+,0,0,0,,,,,0,0,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,f,All ages,892,892,0,,,,,1.1,1.1,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,f,Unknown,6,6,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,m,0–15,0,0,0,,,,,0,0,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,m,16–69,247,247,0,,,,,0.4,0.4,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,m,70–79,0,0,0,,,,,0,0,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,m,80+,0,0,0,,,,,0,0,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,m,All ages,247,247,0,,,,,0.3,0.3,0,,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,m,Unknown,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Unknown,0–15,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Unknown,16–69,7,7,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Unknown,70–79,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Unknown,80+,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Unknown,All ages,13,13,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Unknown,Unknown,6,6,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Not reported,0–15,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Not reported,16–69,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-26,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,All sexes,0–15,0,0,0,,,,,0,0,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,All sexes,16–69,2191,2191,0,,,,,0.3,0.3,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,All sexes,70–79,22,22,0,,,,,<0.1,<0.1,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,All sexes,80+,5,5,0,,,,,<0.1,<0.1,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,All sexes,All ages,2218,2218,0,,,,,0.2,0.2,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,All sexes,Not reported,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,All sexes,Unknown,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,f,0–15,0,0,0,,,,,0,0,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,f,16–69,1556,1556,0,,,,,0.4,0.4,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,f,70–79,15,15,0,,,,,<0.1,<0.1,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,f,80+,3,3,0,,,,,<0.1,<0.1,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,f,All ages,1574,1574,0,,,,,0.3,0.3,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,f,Unknown,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,m,0–15,0,0,0,,,,,0,0,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,m,16–69,635,635,0,,,,,0.2,0.2,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,m,70–79,7,7,0,,,,,<0.1,<0.1,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,m,80+,2,2,0,,,,,<0.1,<0.1,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,m,All ages,644,644,0,,,,,0.1,0.1,0,,,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,m,Unknown,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,Unknown,0–15,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,Unknown,16–69,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,Unknown,70–79,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,Unknown,80+,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,Unknown,All ages,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,Unknown,Unknown,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,Not reported,0–15,0,0,0,,,,,na,na,na,na,na,,
12,Nova Scotia,Nouvelle-Écosse,2020-12-26,Not reported,16–69,0,0,0,,,,,na,na,na,na,na,,
